,Symbol,Name,Industry,IndustryCode
1400,HONE,HarborOne Bancorp Inc,은행,551010
1401,ATRS,Antares Pharma Inc,헬스케어 장비 및 용품,561010
1402,IMTX,Immatics NV,생명과학 및 메디컬 리서치,562020
1403,HWKN,Hawkins Inc,화학,511010
1404,NWLI,National Western Life Group Inc Class A,보험,553010
1405,AERI,Aerie Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1406,SPNE,SeaSpine Holdings Corp,헬스케어 장비 및 용품,561010
1407,TWCT,TWC Tech Holdings II Corp,기타 금융업,556010
1408,ETAC,E.Merge Technology Acquisition Corp Class A,기타 금융업,556010
1409,BCYC,Bicycle Therapeutics PLC ADR,생명과학 및 메디컬 리서치,562020
1410,VINP,Vinci Partners Investments Ltd Class A,투자은행 및 서비스,551020
1411,KDMN,Kadmon Holdings Inc,제약,562010
1412,SP,SP Plus Corp,운송 인프라,524070
1413,PNT,POINT Biopharma Global Inc,생명과학 및 메디컬 리서치,562020
1414,SVFA,SVF Investment Corp Class A,기타 금융업,556010
1415,SBNYP,Signature Bank ADR,은행,551010
1416,LMACA,Liberty Media Acquisition Corp Series A,기타 금융업,556010
1417,HBNC,Horizon Bancorp Inc,은행,551010
1418,ATLC,Atlanticus Holdings Corp,은행,551010
1419,PHAR,Pharming Group NV ADR,제약,562010
1420,RMNI,Rimini Street Inc,소프트웨어 및 IT서비스,572010
1421,BTWN,Bridgetown Holdings Ltd Class A,기타 금융업,556010
1422,CTRN,Citi Trends Inc,전문품 상점,534030
1423,CALT,Calliditas Therapeutics AB ADR,제약,562010
1424,HIII,Hudson Executive Investment Corp III Class A,기타 금융업,556010
1425,AMSWA,American Software Inc Class A,소프트웨어 및 IT서비스,572010
1426,NYXH,Nyxoah SA,헬스케어 장비 및 용품,561010
1427,GTHX,G1 Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1428,CGBD,TCG BDC Inc,은행,551010
1429,SNDX,Syndax Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1430,ABTX,Allegiance Bancshares Inc,은행,551010
1431,BTAI,BioXcel Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1432,TRMD,Torm PLC Class A,오일 및 가스 장비 및 서비스,501030
1433,SFT,Shift Technologies Inc Class A,전문품 상점,534030
1434,XENE,Xenon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1435,ADAG,Adagene Inc ADR,생명과학 및 메디컬 리서치,562020
1436,CTLP,Cantaloupe Inc,핀테크,573010
1437,OSW,OneSpaWorld Holdings Ltd,호텔 및 엔터테인먼트,533010
1438,CFB,Crossfirst Bankshares Inc,은행,551010
1439,HMPT,Home Point Capital Inc,은행,551010
1440,ORIC,Oric Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1441,SWIR,Sierra Wireless Inc,커뮤니케이션 및 네트워킹,571020
1442,DGII,Digi International Inc,커뮤니케이션 및 네트워킹,571020
1443,GSBC,Great Southern Bancorp Inc,은행,551010
1444,VIACP,ViacomCBS Inc Convertible Preference Shares Series A,미디어 및 출판,533020
1445,RDUS,Radius Health Inc,생명과학 및 메디컬 리서치,562020
1446,BITF,Bitfarms Ltd,핀테크,573010
1447,ONEW,OneWater Marine Inc Class A,레저 상품,532050
1448,IMGO,Imago BioSciences Inc,생명과학 및 메디컬 리서치,562020
1449,NCBS,Nicolet Bankshares Inc,은행,551010
1450,CRIS,Curis Inc,생명과학 및 메디컬 리서치,562020
1451,MSDA,MSD Acquisition Corp Class A,기타 금융업,556010
1452,CTBI,Community Trust Bancorp Inc,은행,551010
1453,SCOA,Scion Tech Growth I Class A,기타 금융업,556010
1454,LGAC,Lazard Growth Acquisition Corp I,기타 금융업,556010
1455,SLAM,Slam Corp Class A,기타 금융업,556010
1456,GRVY,Gravity Co Ltd ADR,소프트웨어 및 IT서비스,572010
1457,HCCI,Heritage-Crystal Clean Inc,전문 및 상업 서비스,522030
1458,PDFS,PDF Solutions Inc,반도체 및 반도체 장비,571010
1459,SPTN,SpartanNash Co,식품 및 약품소매,543010
1460,RUTH,Ruth's Hospitality Group Inc,호텔 및 엔터테인먼트,533010
1461,TIG,Trean Insurance Group Inc,보험,553010
1462,CMLT,CM Life Sciences III Inc Class A,기타 금융업,556010
1463,ABST,Absolute Software Corp,소프트웨어 및 IT서비스,572010
1464,SCSC,Scansource Inc,"컴퓨터, 전화 및 가전제품",571060
1465,VERI,Veritone Inc,소프트웨어 및 IT서비스,572010
1466,LVOX,LiveVox Holdings Inc Class A,기타 금융업,556010
1467,VITL,Vital Farms Inc,식품 및 약품소매,543010
1468,FDMT,4D Molecular Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1469,SKYT,Skywater Technology Inc,반도체 및 반도체 장비,571010
1470,FMBH,First Mid Bancshares Inc,은행,551010
1471,EVGO,EVgo Inc Class A,전기 유틸리티,591010
1472,RIGL,Rigel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1473,TNYA,Tenaya Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1474,HUT,Hut 8 Mining Corp,핀테크,573010
1475,MRUS,Merus NV,생명과학 및 메디컬 리서치,562020
1476,EJH,E-Home Household Service Holdings Ltd,"개인, 가정 용품 및 서비스",542010
1477,SESN,Sesen Bio Inc,생명과학 및 메디컬 리서치,562020
1478,TSHA,Taysha Gene Therapies Inc,생명과학 및 메디컬 리서치,562020
1479,LIND,Lindblad Expeditions Holdings Inc,호텔 및 엔터테인먼트,533010
1480,PRAX,Praxis Precision Medicines Inc,생명과학 및 메디컬 리서치,562020
1481,ATNI,ATN International Inc,통신 서비스,574010
1482,LAND,Gladstone Land Corp,주택 및 상업용 리츠,601020
1483,AGC,Altimeter Growth Corp Class A,기타 금융업,556010
1484,AOSL,Alpha and Omega Semiconductor Ltd,반도체 및 반도체 장비,571010
1485,FFIC,Flushing Financial Corp,은행,551010
1486,GSEV,Gores Holdings VII Inc Class A,기타 금융업,556010
1487,GRSV,Gores Holdings V Inc,기타 금융업,556010
1488,CONN,Conn's Inc,전문품 상점,534030
1489,CYT,Cyteir Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1490,ALLT,Allot Ltd,호텔 및 엔터테인먼트,533010
1491,TSC,TriState Capital Holdings Inc,은행,551010
1492,IIVIP,II-VI Inc Convertible Preference Shares Series A,전자 장비 및 부품,571040
1493,LBC,Luther Burbank Corp,은행,551010
1494,JOAN,Joann Inc,전문품 상점,534030
1495,LQDT,Liquidity Services Inc,소프트웨어 및 IT서비스,572010
1496,BPYPM,Brookfield Property Preferred LP PRF,,
1497,MAXN,Maxeon Solar Technologies Ltd,재생에너지,502010
1498,BLBD,Blue Bird Corp,"건설장비 및 대형차, 기차, 배",521020
1499,EPZM,Epizyme Inc,생명과학 및 메디컬 리서치,562020
1500,CHW,Calamos Global Dynamic Income Fund,다양한 금융서비스,555010
1501,TRIL,Trillium Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1502,LOCO,El Pollo Loco Holdings Inc,호텔 및 엔터테인먼트,533010
1503,CAC,Camden National Corp,은행,551010
1504,CMTL,Comtech Telecommunications Corp,커뮤니케이션 및 네트워킹,571020
1505,CHUY,Chuy's Holdings Inc,호텔 및 엔터테인먼트,533010
1506,LILA,Liberty Latin America Ltd Class A,통신 서비스,574010
1507,CRNX,Crinetics Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1508,CASA,Casa Systems Inc,커뮤니케이션 및 네트워킹,571020
1509,EGLX,Enthusiast Gaming Holdings Inc,소프트웨어 및 IT서비스,572010
1510,KVSC,Khosla Ventures Acquisition III Co Class A,기타 금융업,556010
1511,PASG,Passage Bio Inc,생명과학 및 메디컬 리서치,562020
1512,FOSL,Fossil Group Inc,섬유 및 의류,532020
1513,MOLN,Molecular Partners AG ADR,생명과학 및 메디컬 리서치,562020
1514,PYR,Pyrogenesis Canada Inc,전문 및 상업 서비스,522030
1515,GAN,Gan Ltd,소프트웨어 및 IT서비스,572010
1516,MCRB,Seres Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1517,NSSC,NAPCO Security Technologies Inc,커뮤니케이션 및 네트워킹,571020
1518,TRST,TrustCo Bank Corp N Y,은행,551010
1519,ANAB,AnaptysBio Inc,생명과학 및 메디컬 리서치,562020
1520,AMTB,Amerant Bancorp Inc Class A,은행,551010
1521,HTBK,Heritage Commerce Corp,은행,551010
1522,HIFS,Hingham Institution For Savings,은행,551010
1523,UEIC,Universal Electronics Inc,"컴퓨터, 전화 및 가전제품",571060
1524,TITN,Titan Machinery Inc,"건설장비 및 대형차, 기차, 배",521020
1525,CNSL,Consolidated Communications Holdings Inc,통신 서비스,574010
1526,QIWI,Qiwi PLC ADR,전문 및 상업 서비스,522030
1527,FNCH,Finch Therapeutics Group Inc,생명과학 및 메디컬 리서치,562020
1528,YORW,York Water Co,수도 유틸리티,591030
1529,KPTI,Karyopharm Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1530,IMXI,International Money Express Inc,전문 및 상업 서비스,522030
1531,WIFI,Boingo Wireless Inc,통신 서비스,574010
1532,CBTX,CBTX Inc,은행,551010
1533,CENT,Central Garden & Pet Co,식품 및 담배,541020
1534,BOWX,BowX Acquisition Corp Class A,기타 금융업,556010
1535,CCRN,Cross Country Healthcare Inc,전문 및 상업 서비스,522030
1536,SIFY,Sify Technologies Ltd ADR,통신 서비스,574010
1537,EGRX,Eagle Pharmaceuticals Inc,제약,562010
1538,ALGS,Aligos Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1539,CRAI,CRA International Inc,전문 및 상업 서비스,522030
1540,CHSCO,CHS Inc PRF,식품 및 담배,541020
1541,STRL,Sterling Construction Company Inc,건설 및 엔지니어링,522010
1542,VSEC,VSE Corp,우주항공 및 국방,521010
1543,CFIV,CF Acquisition IV Corp Class A,기타 금융업,556010
1544,BTWNU,Bridgetown Holdings Ltd,기타 금융업,556010
1545,AKYA,Akoya Biosciences Inc,헬스케어 장비 및 용품,561010
1546,ETACU,E.Merge Technology Acquisition Corp,기타 금융업,556010
1547,LCA,Landcadia Holdings IV Inc Class A,기타 금융업,556010
1548,DXPE,DXP Enterprises Inc,"건설장비 및 대형차, 기차, 배",521020
1549,CPRX,Catalyst Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1550,PGC,Peapack-Gladstone Financial Corp,은행,551010
1551,LMACU,Liberty Media Acquisition Corp,기타 금융업,556010
1552,CARA,Cara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1553,EOLS,Evolus Inc,생명과학 및 메디컬 리서치,562020
1554,TWCTU,TWC Tech Holdings II Corp,기타 금융업,556010
1555,CHSCL,CHS Inc PRF,식품 및 담배,541020
1556,PERI,Perion Network Ltd,소프트웨어 및 IT서비스,572010
1557,CDXC,Chromadex Corp,생명과학 및 메디컬 리서치,562020
1558,KOPN,Kopin Corp,반도체 및 반도체 장비,571010
1559,PAVM,PAVmed Inc,헬스케어 장비 및 용품,561010
1560,PETS,Petmed Express Inc,식품 및 약품소매,543010
1561,UFCS,United Fire Group Inc,보험,553010
1562,TKNO,Alpha Teknova Inc,헬스케어 장비 및 용품,561010
1563,SVFAU,SVF Investment Corp,기타 금융업,556010
1564,ACQR,Independence Holdings Corp Class A,기타 금융업,556010
1565,MGTX,MeiraGTx Holdings PLC,제약,562010
1566,ULH,Universal Logistics Holdings Inc,화물 및 물류 서비스,524050
1567,FUV,Arcimoto Inc,자동차 및 자동차 부품,531010
1568,VWE,Vintage Wine Estates Inc,음료,541010
1569,CASS,Cass Information Systems Inc,전문 및 상업 서비스,522030
1570,INAQ,Insu Acquisition Corp II Class A,기타 금융업,556010
1571,RADA,Rada Electronic Industries Ltd,커뮤니케이션 및 네트워킹,571020
1572,WPRT,Westport Fuel Systems Inc,자동차 및 자동차 부품,531010
1573,HIIIU,Hudson Executive Investment Corp III,기타 금융업,556010
1574,CMRX,Chimerix Inc,생명과학 및 메디컬 리서치,562020
1575,CLFD,Clearfield Inc,커뮤니케이션 및 네트워킹,571020
1576,ABOS,Acumen Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1577,BLDE,Blade Air Mobility Inc Class A,소프트웨어 및 IT서비스,572010
1578,OPRT,Oportun Financial Corp,은행,551010
1579,DBVT,DBV Technologies SA ADR,제약,562010
1580,RMGC,RMG Acquisition Corp III Class A,기타 금융업,556010
1581,CLLS,Cellectis SA ADR,생명과학 및 메디컬 리서치,562020
1582,GILT,Gilat Satellite Networks Ltd,커뮤니케이션 및 네트워킹,571020
1583,CMLTU,CM Life Sciences III Inc,기타 금융업,556010
1584,ITRN,Ituran Location and Control Ltd,커뮤니케이션 및 네트워킹,571020
1585,TALS,Talaris Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1586,VSTA,Vasta Platform Ltd Class A,비즈니스교육,631030
1587,GOSS,Gossamer Bio Inc,생명과학 및 메디컬 리서치,562020
1588,AGNCP,AGNC Investment Corp ADR,주택 및 상업용 리츠,601020
1589,SCOAU,Scion Tech Growth I,기타 금융업,556010
1590,SLAMU,Slam Corp,기타 금융업,556010
1591,ANIK,Anika Therapeutics Inc,제약,562010
1592,RLYB,Rallybio Corp,,
1593,CURI,Curiositystream Inc. Class A,소프트웨어 및 IT서비스,572010
1594,ICPT,Intercept Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1595,KDNY,Chinook Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1596,MSDAU,MSD Acquisition Corp,기타 금융업,556010
1597,CATC,Cambridge Bancorp,은행,551010
1598,LGACU,Lazard Growth Acquisition Corp I,기타 금융업,556010
1599,PEBO,Peoples Bancorp Inc,은행,551010
1600,DTIL,Precision BioSciences Inc,생명과학 및 메디컬 리서치,562020
1601,REVH,Revolution Healthcare Acquisition Corp Class A,기타 금융업,556010
1602,EGLE,Eagle Bulk Shipping Inc,화물 및 물류 서비스,524050
1603,AGCUU,Altimeter Growth Corp,기타 금융업,556010
1604,RICK,RCI Hospitality Holdings Inc,호텔 및 엔터테인먼트,533010
1605,BYRN,Byrna Technologies Inc,우주항공 및 국방,521010
1606,DMLP,Dorchester Minerals LP Unit,오일 및 가스,501020
1607,VERU,Veru Inc,"개인, 가정 용품 및 서비스",542010
1608,GTPB,Gores Technology Partners II Inc Class A,기타 금융업,556010
1609,DHIL,Diamond Hill Investment Group Inc Class A,투자은행 및 서비스,551020
1610,AMRK,A-Mark Precious Metals Inc,섬유 및 의류,532020
1611,CHSCM,CHS Inc PRF,식품 및 담배,541020
1612,CGEN,Compugen Ltd,생명과학 및 메디컬 리서치,562020
1613,ADAP,Adaptimmune Therapeutics PLC ADR,생명과학 및 메디컬 리서치,562020
1614,APEI,American Public Education Inc,교육서비스,631010
1615,GMII,Gores Metropoulos II Inc Class A,기타 금융업,556010
1616,ALBO,Albireo Pharma Inc,생명과학 및 메디컬 리서치,562020
1617,MSBI,Midland States Bancorp Inc,은행,551010
1618,KVSB,Khosla Ventures Acquisition II Co Class A,기타 금융업,556010
1619,AROW,Arrow Financial Corp,은행,551010
1620,HAFC,Hanmi Financial Corp,은행,551010
1621,VSTM,Verastem Inc,생명과학 및 메디컬 리서치,562020
1622,MRNS,Marinus Pharmaceuticals Inc,제약,562010
1623,PLSE,Pulse Biosciences Inc,헬스케어 장비 및 용품,561010
1624,FWAA,Fifth Wall Acquisition Corp I Class A,기타 금융업,556010
1625,NDLS,Noodles & Co Class A,호텔 및 엔터테인먼트,533010
1626,PECO,Phillips Edison & Co Inc,주택 및 상업용 리츠,601020
1627,BBSI,Barrett Business Services Inc,전문 및 상업 서비스,522030
1628,GRSVU,Gores Holdings V Inc,기타 금융업,556010
1629,RUSHB,Rush Enterprises Inc Class B,전문품 상점,534030
1630,VAQC,Vector Acquisition II Corp Class A,기타 금융업,556010
1631,PHVS,Pharvaris NV,생명과학 및 메디컬 리서치,562020
1632,BIOX,Bioceres Crop Solutions Corp,화학,511010
1633,BOWXU,BowX Acquisition Corp,기타 금융업,556010
1634,HCKT,Hackett Group Inc,전문 및 상업 서비스,522030
1635,BFC,Bank First Corp,은행,551010
1636,FRPH,FRP Holdings Inc,부동산 운영 관리,601010
1637,DLTH,Duluth Holdings Inc Class B,섬유 및 의류,532020
1638,HAAC,Health Assurance Acquisition Corp Class A,기타 금융업,556010
1639,NPCE,Neuropace Inc,헬스케어 장비 및 용품,561010
1640,CDZI,Cadiz Inc,수도 유틸리티,591030
1641,BHFAN,Brighthouse Financial Inc ADR,보험,553010
1642,ICLK,iClick Interactive Asia Group Ltd ADR,미디어 및 출판,533020
1643,CCAP,Crescent Capital BDC Inc,다양한 금융서비스,555010
1644,VACC,Vaccitech PLC ADR,생명과학 및 메디컬 리서치,562020
1645,SSTI,Shotspotter Inc,소프트웨어 및 IT서비스,572010
1646,HAACU,Health Assurance Acquisition Corp,기타 금융업,556010
1647,VTGN,VistaGen Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1648,CLMT,Calumet Specialty Products Partners LP Unit,오일 및 가스,501020
1649,LXRX,Lexicon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1650,WLDN,Willdan Group Inc,전문 및 상업 서비스,522030
1651,TRUE,TrueCar Inc,소프트웨어 및 IT서비스,572010
1652,HBANP,Huntington Bancshares Inc ADR,은행,551010
1653,SPPI,Spectrum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1654,CSWC,Capital Southwest Corp,투자은행 및 서비스,551020
1655,ACIU,AC Immune SA,생명과학 및 메디컬 리서치,562020
1656,AFIB,Acutus Medical Inc,헬스케어 장비 및 용품,561010
1657,IVA,Inventiva SA ADR,생명과학 및 메디컬 리서치,562020
1658,FITBI,Fifth Third Bancorp ADR,은행,551010
1659,ALDX,Aldeyra Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1660,IEA,Infrastructure and Energy Alternatives Inc,건설 및 엔지니어링,522010
1661,THFF,First Financial Corp,은행,551010
1662,FLDM,Fluidigm Corp,헬스케어 장비 및 용품,561010
1663,INDT,Indus Realty Trust Inc,주택 및 상업용 리츠,601020
1664,ACGLN,Arch Capital Group Ltd ADR,보험,553010
1665,TBCP,Thunder Bridge Capital Partners III Inc Class A,기타 금융업,556010
1666,GLSI,Greenwich Lifesciences Inc,제약,562010
1667,AWH,Aspira Women's Health Inc,생명과학 및 메디컬 리서치,562020
1668,FCBC,First Community Bankshares Inc,은행,551010
1669,CLVS,Clovis Oncology Inc,생명과학 및 메디컬 리서치,562020
1670,RANI,Rani Therapeutics Holdings Inc Class A,생명과학 및 메디컬 리서치,562020
1671,KE,Kimball Electronics Inc,반도체 및 반도체 장비,571010
1672,BGFV,Big 5 Sporting Goods Corp,전문품 상점,534030
1673,CLNN,Clene Inc.,생명과학 및 메디컬 리서치,562020
1674,ANZU,Anzu Special Acquisition Corp I Class A,기타 금융업,556010
1675,MCBS,Metrocity Bankshares Inc,은행,551010
1676,ZYXI,Zynex Inc,헬스케어 장비 및 용품,561010
1677,DGNU,Dragoneer Growth Opportunities III Corp Class A,기타 금융업,556010
1678,CFIVU,CF Acquisition IV Corp,기타 금융업,556010
1679,MCFT,Mastercraft Boat Holdings Inc,레저 상품,532050
1680,YI,111 Inc ADR,소프트웨어 및 IT서비스,572010
1681,LOTZ,Carlotz Inc Class A,전문품 상점,534030
1682,OHPA,Orion Acquisition Corp Class A,기타 금융업,556010
1683,EVLO,Evelo Biosciences Inc,생명과학 및 메디컬 리서치,562020
1684,MAAC,Montes Archimedes Acquisition Corp Class A,기타 금융업,556010
1685,HMTV,Hemisphere Media Group Inc Class A,미디어 및 출판,533020
